name,brand,opening_hours,lat,lon,city,state,customer_id,segment,geofence_radius_m,warehouse_code
Soriana,Soriana,,17.9868938,-94.5504625,Minatitlan,Veracruz,0653092759,bronze,150,CEDI-03
Soriana,Soriana,,25.7955523,-100.5827832,Garcia,Nuevo Leon,0518072013,gold,150,CEDI-07
Soriana,Soriana,,19.3285481,-99.1536603,Coyoacan,Mexico City,0078912190,silver,150,CEDI-04
Soriana,Soriana,,32.4643524,-116.9315202,San Luis,Baja California,0065981670,bronze,150,CEDI-05
Soriana,Soriana,,17.5269135,-99.4946742,Chilpancingo de los Bravos,Guerrero,0476261856,gold,150,CEDI-04
Soriana,Soriana,,19.6327327,-99.0335392,Santo Tomas Chiconautla,Mexico,0241096897,silver,150,CEDI-04
MEGA Soriana,Soriana,,17.543262,-99.5032656,Chilpancingo de los Bravos,Guerrero,0114632141,silver,150,CEDI-04
Soriana,Soriana,,22.3960751,-97.932133,Altamira,Tamaulipas,0725354021,bronze,150,CEDI-13
Soriana,Soriana,,25.6554893,-100.1204547,Hector Caballero,Nuevo Leon,0318615040,silver,150,CEDI-07
Soriana,Soriana,,18.2653434,-93.2198624,Comalcalco,Tabasco,0187432358,silver,150,CEDI-03
Soriana,Soriana,,18.2742443,-93.2198741,Comalcalco,Tabasco,0094565005,silver,150,CEDI-03
Soriana,Soriana,,18.1764299,-93.0731691,Jalpa de Mendez,Tabasco,0400170503,silver,150,CEDI-03
Soriana Express,Soriana,,20.7476851,-105.2553013,San Clemente de Lima,Nayarit,0060463848,bronze,150,CEDI-08
Soriana,Soriana,,31.8500752,-116.6063045,Ensenada,Baja California,0062009075,bronze,150,CEDI-05
Soriana,Soriana,,32.5004803,-116.8981463,Terrazas del Valle,Baja California,0389754075,silver,150,CEDI-05
Soriana,Soriana,,16.8511993,-99.8541149,Acapulco de Juarez,Guerrero,0890957974,bronze,150,CEDI-04
Soriana,Soriana,,19.617961,-99.3066346,Nicolas Romero,Mexico,0947417149,silver,150,CEDI-04
Soriana,Soriana,,25.8924423,-100.2612026,Emiliano Zapata,Nuevo Leon,0984187030,bronze,150,CEDI-07
Soriana,Soriana,,19.4020536,-98.9870217,Poligonos,Mexico,0604772828,bronze,150,CEDI-04
Soriana,Soriana,,25.642896,-100.0892881,Juarez,Nuevo Leon,0625703018,silver,150,CEDI-07
MEGA Soriana,Soriana,,26.0716632,-98.3220235,Reynosa,Tamaulipas,0497433829,silver,150,CEDI-07
Soriana,Soriana,,19.6311299,-99.1192093,Coacalco,Mexico,0181552169,bronze,150,CEDI-04
Soriana Híper,Soriana,,24.117409,-110.3361255,La Paz,Baja California Sur,0413579785,gold,150,CEDI-10
Soriana Express,Soriana,Mo-Su 08:00-22:00,19.8837249,-103.5931089,Sayula,Jalisco,0747569190,bronze,150,CEDI-08
Soriana,Soriana,,20.7489501,-105.3120565,Bucerias,Nayarit,0054011969,gold,150,CEDI-08
Soriana Mercado,Soriana,,20.3542742,-102.7818465,Ocotlan,Jalisco,0284291403,bronze,150,CEDI-08
Soriana Express,Soriana,,19.6310272,-103.4211566,Zapotiltic,Jalisco,0281099481,silver,150,CEDI-08
Soriana Mercado,Soriana,,19.9724888,-102.2933667,Zamora,Michoacan,0917937738,gold,150,CEDI-01
Soriana Súper,Soriana,,20.6351334,-103.399341,Guadalajara,Jalisco,0732235677,bronze,150,CEDI-08
Soriana,Soriana,,14.9866399,-92.1608359,Cacahoatan,Chiapas,0188431991,bronze,150,CEDI-03
Soriana,Soriana,,25.5128356,-103.3952934,Torreon,Coahuila,0821639075,gold,150,CEDI-11
Soriana Híper,Soriana,,20.7158158,-103.321056,Zapopan,Jalisco,0333401150,bronze,150,CEDI-08
Soriana,Soriana,,22.0019836,-99.0083007,Ciudad Valles,San Luis Potosi,0348422004,silver,150,CEDI-13
Soriana Mercado,Soriana,,24.8492125,-99.5701429,Linares,Nuevo Leon,0535273042,silver,150,CEDI-07
Soriana,Soriana,Mo-Su 07:00-22:00,26.0880716,-98.3018987,Reynosa,Tamaulipas,0951274909,bronze,150,CEDI-07
Soriana,Soriana,,19.6597968,-99.0813723,Alborada Jaltenco,Mexico,0576813597,silver,150,CEDI-04
Soriana,Soriana,,14.8916636,-92.2764016,Tapachula,Chiapas,0366398828,bronze,150,CEDI-03
Soriana,Soriana,,21.0926272,-89.2840494,Motul,Yucatan,0741719194,bronze,150,CEDI-06
Soriana,Soriana,,20.5480213,-97.4499292,Poza Rica de Hidalgo,Veracruz,0052908141,silver,150,CEDI-13
Soriana,Soriana,,19.1924559,-96.1390677,Veracruz,Veracruz,0732274611,silver,150,CEDI-12
Soriana,Soriana,,18.451962,-95.2267482,San Andres Tuxtla,Veracruz,0828423249,silver,150,CEDI-12
Soriana,Soriana,,20.495734,-97.4711915,Coatzintla,Veracruz,0113966897,bronze,150,CEDI-13
Soriana,Soriana,,17.9397943,-94.9106489,Acayucan,Veracruz,0658856141,bronze,150,CEDI-03
Soriana Mercado,Soriana,,19.2428035,-103.7369796,Colima,Colima,0107357822,bronze,150,CEDI-08
Soriana,Soriana,,26.3989069,-99.0291239,Ciudad Miguel Aleman,Tamaulipas,0607693433,silver,150,CEDI-07
Soriana Híper,Soriana,,25.5334559,-103.4067948,Torreon,Coahuila,0935572275,silver,150,CEDI-11
Soriana,Soriana,,29.0240025,-110.9462103,Hermosillo,Sonora,0723123946,bronze,150,CEDI-02
MEGA Soriana,Soriana,,29.0348971,-110.9380502,Hermosillo,Sonora,0369344732,silver,150,CEDI-02
Soriana Súper,Soriana,,18.6338882,-95.5230658,Lerdo de Tejada,Veracruz,0768842636,silver,150,CEDI-12
Soriana Súper,Soriana,,18.4236978,-95.1203563,Catemaco,Veracruz,0559417839,gold,150,CEDI-12
Soriana Súper,Soriana,,18.9910103,-97.4471218,Ciudad Serdan,Puebla,0697970432,silver,150,CEDI-12
Soriana Súper,Soriana,,32.6389979,-115.3844775,Islas Agrarias Grupo A,Baja California,0120105132,silver,150,CEDI-05
Soriana Súper,Soriana,,20.9450856,-89.6304379,Merida,Yucatan,0121254277,silver,150,CEDI-06
Soriana Híper,Soriana,,20.9722842,-89.6643619,Merida,Yucatan,0654462205,silver,150,CEDI-06
Soriana Súper,Soriana,,19.934047,-96.8501007,Misantla,Veracruz,0191710784,gold,150,CEDI-12
Soriana Híper,Soriana,,21.0295562,-89.6233353,Merida,Yucatan,0140046022,bronze,150,CEDI-06
Soriana Súper,Soriana,,20.6759857,-103.3976263,Guadalajara,Jalisco,0567576174,silver,150,CEDI-08
Soriana Express,Soriana,,19.3384573,-90.7271102,Champoton,Campeche,0065075953,silver,150,CEDI-06
Soriana Híper,Soriana,Mo-Su 07:00-18:00,15.7708647,-96.1409627,Crucecita,Oaxaca,0980982424,silver,150,CEDI-12
MEGA Soriana,Soriana,,19.4555986,-99.1372254,Cuauhtemoc,Mexico City,0896109736,gold,150,CEDI-04
MEGA Soriana,Soriana,,19.3438858,-99.0283609,Iztapalapa,Mexico City,0617924899,gold,150,CEDI-04
Soriana Híper,Soriana,24/7,20.7068698,-105.2723471,Las Jarretaderas,Nayarit,0384872631,bronze,150,CEDI-08
Soriana Híper,Soriana,,23.2371997,-106.4208897,Mazatlan,Sinaloa,0283209487,silver,150,CEDI-11
Soriana Híper,Soriana,,19.503848,-99.2044355,Vista Hermosa,Mexico,0180667469,gold,150,CEDI-04
MEGA Soriana,Soriana,,27.8790334,-101.5154513,Melchor Muzquiz,Coahuila,0768966062,silver,150,CEDI-07
MEGA Soriana,Soriana,,28.6387139,-106.079212,Chihuahua,Chihuahua,0552680673,silver,150,CEDI-09
Soriana Híper,Soriana,,24.1250654,-110.3133258,La Paz,Baja California Sur,0016252582,gold,150,CEDI-10
Soriana Súper,Soriana,,19.2719954,-99.471818,Ocoyoacac,Morelos,0506207887,gold,150,CEDI-04
Soriana Súper,Soriana,,20.9939878,-89.6522443,Merida,Yucatan,0284642705,gold,150,CEDI-06
MEGA Soriana,Soriana,,31.5974157,-106.3077328,San Elizario,Texas,0780823205,bronze,150,CEDI-09
Soriana Híper,Soriana,Mo-Su 10:00-22:00,20.9909026,-89.6623718,Caucel,Yucatan,0209858997,bronze,150,CEDI-06
Chedraui,Chedraui,,19.3039413,-99.1184067,Xochimilco,Mexico City,0154725378,silver,150,CEDI-04
Chedraui,Chedraui,,21.153574,-86.8412431,Cancun,Quintana Roo,0854875575,silver,150,CEDI-06
Chedraui,Chedraui,,18.1396087,-94.4653294,Coatzacoalcos,Veracruz,0353712132,bronze,150,CEDI-03
Chedraui,Chedraui,,18.1474435,-94.4348042,Coatzacoalcos,Veracruz,0708284863,gold,150,CEDI-03
Chedraui,Chedraui,,19.0704537,-98.2058176,Puebla,Puebla,0569533273,silver,150,CEDI-04
Chedraui,Chedraui,,18.6423821,-91.8213365,Ciudad del Carmen,Campeche,0597947031,bronze,150,CEDI-03
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.0783866,-96.7086453,Oaxaca de Juarez,Oaxaca,0501443908,bronze,150,CEDI-12
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.5277841,-96.9340971,Xalapa de Enriquez,Veracruz,0736592017,gold,150,CEDI-12
Chedraui,Chedraui,,19.5285624,-96.9218898,Xalapa de Enriquez,Veracruz,0465148402,gold,150,CEDI-12
Chedraui,Chedraui,,19.5381487,-96.9066077,Xalapa de Enriquez,Veracruz,0604243275,bronze,150,CEDI-12
Chedraui,Chedraui,,16.7502858,-93.0929412,Tuxtla Gutierrez,Chiapas,0971882713,bronze,150,CEDI-03
Chedraui,Chedraui,,18.9209607,-99.1977917,Loma Bonita,Morelos,0649378396,bronze,150,CEDI-04
Chedraui,Chedraui,"Mo-Su,PH 07:00-22:00",20.211595,-87.4496381,Tulum,Quintana Roo,0552802725,bronze,150,CEDI-06
Chedraui,Chedraui,,21.1580146,-86.8260217,Cancun,Quintana Roo,0190531442,silver,150,CEDI-06
Chedraui,Chedraui,,19.5293699,-99.1573554,Tlalnepantla,Mexico,0787712893,silver,150,CEDI-04
Chedraui,Chedraui,,20.5482897,-97.4512231,Poza Rica de Hidalgo,Veracruz,0775311522,gold,150,CEDI-13
Chedraui,Chedraui,,18.0918292,-96.1309293,Tuxtepec,Oaxaca,0189085920,bronze,150,CEDI-12
Chedraui,Chedraui,,19.2586396,-99.6283644,San Jorge Pueblo Nuevo,Mexico,0622216208,silver,150,CEDI-04
Chedraui,Chedraui,Mo-Su 07:00-24:00,15.8626046,-97.0673158,Puerto Escondido,Oaxaca,0036254604,bronze,150,CEDI-12
Chedraui,Chedraui,"Mo-Su,PH 07:00-23:00",20.625147,-87.0845022,Playa del Carmen,Quintana Roo,0533078118,silver,150,CEDI-06
Chedraui,Chedraui,,24.01166,-104.6609602,Victoria de Durango,Durango,0717911040,bronze,150,CEDI-11
Chedraui,Chedraui,,20.6169069,-100.4086535,Sergio Villasenor,Queretaro,0364355040,gold,150,CEDI-01
Chedraui,Chedraui,,18.1068747,-95.8792993,Estacion Dobladero,Veracruz,0466757860,bronze,150,CEDI-12
Chedraui,Chedraui,,19.4691563,-99.1147041,Gustavo A. Madero,Mexico City,0910706246,gold,150,CEDI-04
Chedraui,Chedraui,,21.4849424,-104.8759082,Tepic,Nayarit,0169386103,gold,150,CEDI-08
Chedraui,Chedraui,,17.9558311,-94.9204146,Acayucan,Veracruz,0979431103,silver,150,CEDI-03
Super Chedraui,Chedraui,,18.0766706,-94.4079459,Villa Nanchital,Veracruz,0139386852,bronze,150,CEDI-03
Chedraui,Chedraui,,19.6792459,-101.2164442,Morelos,Michoacan,0996129767,bronze,150,CEDI-01
Chedraui,Chedraui,,19.0494321,-98.1704878,Puebla,Puebla,0181305118,silver,150,CEDI-04
Chedraui,Chedraui,,21.993248,-99.021231,Ciudad Valles,San Luis Potosi,0851632733,silver,150,CEDI-13
Chedraui,Chedraui,,19.48248,-99.0358475,Colonia Gustavo Baz Prada,Mexico,0562411179,bronze,150,CEDI-04
Chedraui,Chedraui,,19.8072298,-97.3662678,Teziutlan,Puebla,0647188549,bronze,150,CEDI-12
Chedraui,Chedraui,,19.3101737,-99.6359662,Toluca,Mexico,0055658411,gold,150,CEDI-04
Super Chedraui,Chedraui,,21.2870434,-89.6630928,Progreso de Castro,Yucatan,0298443614,silver,150,CEDI-06
Chedraui,Chedraui,,21.0050543,-89.6895444,Caucel,Yucatan,0192872513,silver,150,CEDI-06
Chedraui,Chedraui,,23.0965441,-109.708326,San Jose del Cabo,Baja California Sur,0709345416,gold,150,CEDI-10
Chedraui,Chedraui,,19.5478602,-96.9333317,Xalapa de Enriquez,Veracruz,0762715178,bronze,150,CEDI-12
Chedraui,Chedraui,,24.0981428,-110.3276081,La Paz,Baja California Sur,0715769165,silver,150,CEDI-10
Chedraui,Chedraui,Mo-Su 07:00-23:00,20.9600393,-89.6405156,Merida,Yucatan,0793898805,bronze,150,CEDI-06
Super Chedraui,Chedraui,,17.5486655,-98.5740383,Tlapa de Comonfort,Guerrero,0691121857,silver,150,CEDI-04
Chedraui,Chedraui,,19.5374083,-96.9207854,Xalapa de Enriquez,Veracruz,0499063168,silver,150,CEDI-12
Chedraui,Chedraui,,14.8944379,-92.276085,Tapachula,Chiapas,0634549898,bronze,150,CEDI-03
Chedraui,Chedraui,,20.650691,-105.2418194,Puerto Vallarta,Jalisco,0769605249,bronze,150,CEDI-08
Chedraui,Chedraui,,21.1651663,-86.8434506,Cancun,Quintana Roo,0207217377,silver,150,CEDI-06
Chedraui,Chedraui,,21.1490671,-86.873348,Cancun,Quintana Roo,0125458005,bronze,150,CEDI-06
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.0787845,-96.7418639,Oaxaca de Juarez,Oaxaca,0357576539,gold,150,CEDI-12
Chedraui,Chedraui,07:00-23:00,18.4516231,-96.3531775,Rancho Grande,Oaxaca,0304485516,bronze,150,CEDI-12
Chedraui,Chedraui,,19.6083837,-99.177642,Buenavista,Mexico,0437215006,gold,150,CEDI-04
Chedraui,Chedraui,,19.0057747,-98.2669962,Tlazcalancingo,Puebla,0531606453,silver,150,CEDI-04
Chedraui,Chedraui,,19.5627358,-96.9037329,Xalapa de Enriquez,Veracruz,0688859955,bronze,150,CEDI-12
Chedraui,Chedraui,,20.7355557,-103.3500196,Zapopan,Jalisco,0502489834,silver,150,CEDI-08
Super Che,Chedraui,Mo-Su 09:00-10:00,20.3994169,-89.5376698,Ticul,Yucatan,0145133198,gold,150,CEDI-06
Chedraui,Chedraui,,19.3590788,-99.063209,Iztapalapa,Mexico City,0422025843,silver,150,CEDI-04
Chedraui,Chedraui,,17.9751294,-92.9632333,Villahermosa,Tabasco,0247773669,bronze,150,CEDI-03
Chedraui,Chedraui,,20.5095454,-87.2249206,Playa del Carmen,Quintana Roo,0343008367,silver,150,CEDI-06
Super Chedraui,Chedraui,,17.9877402,-92.9149467,Villahermosa,Tabasco,0495051902,bronze,150,CEDI-03
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.9980423,-92.9216952,Villahermosa,Tabasco,0087645209,bronze,150,CEDI-03
Chedraui,Chedraui,,18.5206612,-88.3209624,Chetumal,Quintana Roo,0824840729,gold,150,CEDI-06
Chedraui,Chedraui,,24.1428894,-110.3310278,La Paz,Baja California Sur,0400225772,bronze,150,CEDI-10
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.7096767,-101.1903935,Morelia,Michoacan,0227896130,silver,150,CEDI-01
Chedraui,Chedraui,,20.0700873,-97.0648454,Martinez de la Torre,Veracruz,0456617001,silver,150,CEDI-12
Chedraui,Chedraui,,19.15993,-96.1333718,Veracruz,Veracruz,0080865705,silver,150,CEDI-12
Chedraui,Chedraui,,19.1906283,-96.1347212,Veracruz,Veracruz,0027374265,silver,150,CEDI-12
Chedraui,Chedraui,,19.3360235,-99.1584272,Coyoacan,Mexico City,0199381865,silver,150,CEDI-04
Chedraui,Chedraui,,18.463918,-97.3865746,Tehuacan,Puebla,0036594308,bronze,150,CEDI-12
Super Che,Chedraui,"Mo-Su,PH 07:00-21:30",19.2040938,-100.1254622,Colonia Rincon Villa del Valle,Mexico,0898705272,silver,150,CEDI-04
Chedraui,Chedraui,,19.60369,-99.0127504,Colonia el Salado,Mexico,0736138689,bronze,150,CEDI-04
Chedraui,Chedraui,,20.6823827,-103.433925,Guadalajara,Jalisco,0577848607,gold,150,CEDI-08
Chedraui,Chedraui,,17.9948013,-92.9442408,Villahermosa,Tabasco,0453704203,silver,150,CEDI-03
Chedraui,Chedraui,,24.0207226,-104.6463989,Victoria de Durango,Durango,0606652847,gold,150,CEDI-11
Chedraui,Chedraui,,19.1757967,-96.1893534,Las Amapolas,Veracruz,0523734886,bronze,150,CEDI-12
Chedraui,Chedraui,,24.0463752,-104.6225793,Victoria de Durango,Durango,0928772549,silver,150,CEDI-11
Chedraui,Chedraui,,18.1380624,-94.4999785,Centro de Readaptacion Social,Veracruz,0677515201,gold,150,CEDI-03
Chedraui,Chedraui,,19.8489907,-90.4953698,Campeche,Campeche,0113346841,bronze,150,CEDI-06
Chedraui,Chedraui,,19.1704555,-96.1560725,Veracruz,Veracruz,0028517156,bronze,150,CEDI-12
Chedraui,Chedraui,,27.4844093,-99.5032731,Nuevo Laredo,Tamaulipas,0548446467,bronze,150,CEDI-07
Chedraui,Chedraui,,19.1468678,-96.9674333,Huatusco de Chicuellar,Veracruz,0179387857,bronze,150,CEDI-12
Chedraui,Chedraui,Mo-Su 07:00-22:00,18.8137518,-97.1686995,Ciudad Mendoza,Veracruz,0801087795,gold,150,CEDI-12
Chedraui,Chedraui,,23.0439138,-109.7077217,San Jose del Cabo,Baja California Sur,0731416120,gold,150,CEDI-10
Chedraui,Chedraui,Mo-Su 07:00-23:00,18.8896379,-96.9475647,Cordoba,Veracruz,0143351391,gold,150,CEDI-12
Chedraui,Chedraui,,18.893941,-96.9288657,Cordoba,Veracruz,0440928946,bronze,150,CEDI-12
Chedraui,Chedraui,,18.8371764,-99.2248126,Temixco,Morelos,0158631374,gold,150,CEDI-04
Chedraui,Chedraui,,20.0569746,-98.7769435,La Colonia,Hidalgo,0460950927,gold,150,CEDI-04
Chedraui,Chedraui,07:00-23:00,20.8466401,-86.8768856,Alfredo V. Bonfil,Quintana Roo,0478249284,silver,150,CEDI-06
Chedraui,Chedraui,,20.7132016,-105.2736958,Las Jarretaderas,Nayarit,0039025786,silver,150,CEDI-08
Chedraui,Chedraui,,21.8551641,-102.293881,Aguascalientes,Aguascalientes,0569986957,bronze,150,CEDI-01
Chedraui,Chedraui,,19.4006609,-98.9871739,Poligonos,Mexico,0263909942,bronze,150,CEDI-04
Chedraui,Chedraui,,19.2086581,-96.2238751,Fraccionamiento Costa Dorada,Veracruz,0147796565,silver,150,CEDI-12
Chedraui,Chedraui,,19.4354047,-99.1101297,Venustiano Carranza,Mexico City,0651506457,bronze,150,CEDI-04
Súper Chedraui,Chedraui,,14.682002,-92.1484128,Ciudad Hidalgo,Chiapas,0138254558,bronze,150,CEDI-03
Chedraui,Chedraui,,18.2674058,-93.2183146,Comalcalco,Tabasco,0847519121,silver,150,CEDI-03
Chedraui,Chedraui,,25.83627,-97.4994835,Heroica Matamoros,Tamaulipas,0889690269,silver,150,CEDI-07
Chedraui,Chedraui,,18.8327842,-99.1879009,Emiliano Zapata,Morelos,0747412286,bronze,150,CEDI-04
Chedraui,Chedraui,,16.7477885,-93.0748418,Tuxtla Gutierrez,Chiapas,0661342471,bronze,150,CEDI-03
Chedraui,Chedraui,,17.472336,-91.4255803,Tenosique de Pino Suarez,Tabasco,0007263659,silver,150,CEDI-03
Chedraui,Chedraui,,19.3166603,-98.2000858,Tlaxcala de Xicohtencatl,Tlaxcala,0127872814,bronze,150,CEDI-04
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.1570252,-96.1739978,Las Amapolas,Veracruz,0169469111,silver,150,CEDI-12
Chedraui,Chedraui,,22.183323,-100.9522621,Soledad Diez Gutierrez,San Luis Potosi,0663041633,bronze,150,CEDI-01
Chedraui,Chedraui,,23.1872667,-102.8795116,Fresnillo,Zacatecas,0705610613,bronze,150,CEDI-11
Chedraui,Chedraui,,19.6448943,-99.1084113,Coacalco,Mexico,0488017729,bronze,150,CEDI-04
Chedraui,Chedraui,,20.9510781,-97.4201091,Tuxpan de Rodriguez Cano,Veracruz,0528500982,silver,150,CEDI-13
Chedraui,Chedraui,,19.36028,-99.2930976,Cuajimalpa,Mexico City,0943879838,bronze,150,CEDI-04
Chedraui Selecto,Chedraui,Mo-Su 08:00-22:00,16.7712649,-99.7744674,10 de Abril,Guerrero,0751357424,bronze,150,CEDI-04
Chedraui,Chedraui,"Mo-Su,PH 07:00-20:00+",19.4912188,-99.0668914,Gustavo A. Madero,Mexico City,0613649024,bronze,150,CEDI-04
Chedraui,Chedraui,,19.776633,-98.5807851,Ciudad Sahagun,Hidalgo,0666858020,bronze,150,CEDI-04
Chedraui,Chedraui,,20.5208788,-97.4507886,Poza Rica de Hidalgo,Veracruz,0521603301,silver,150,CEDI-13
Supercito Chedraui,Chedraui,,18.9003851,-96.9986628,Fortin de las Flores,Veracruz,0402173469,silver,150,CEDI-12
Super Chedraui,Chedraui,,19.1903752,-99.4645507,Capulhuac,Morelos,0828604604,gold,150,CEDI-04
Chedraui,Chedraui,,19.5495519,-96.9481624,Guadalupe Victoria,Veracruz,0969823497,silver,150,CEDI-12
Chedraui,Chedraui,,19.5209892,-96.8840783,Lomas Verdes,Veracruz,0834696842,silver,150,CEDI-12
Chedraui,Chedraui,,19.4487601,-96.9630976,Coatepec,Veracruz,0901729201,silver,150,CEDI-12
Chedraui,Chedraui,,18.8477027,-97.0923533,Orizaba,Veracruz,0694817103,silver,150,CEDI-12
Chedraui,Chedraui,,20.5182934,-100.7956661,Celaya,Guanajuato,0887307307,silver,150,CEDI-01
Chedraui,Chedraui,,19.334669,-99.19823,Magdalena Contreras,Mexico City,0445068213,silver,150,CEDI-04
Super Chedraui,Chedraui,,18.3637684,-95.7942792,Cosamaloapan de Carpio,Veracruz,0260821610,silver,150,CEDI-12
Super Che,Chedraui,,17.9605709,-94.7122869,Coacotla,Veracruz,0014287841,gold,150,CEDI-03
Chedraui,Chedraui,,19.1750876,-96.1352816,Veracruz,Veracruz,0606204456,silver,150,CEDI-12
Supercito Chedraui,Chedraui,,19.502532,-96.8780665,Colonia Santa Barbara,Veracruz,0776147016,silver,150,CEDI-12
Supercito Chedraui,Chedraui,,19.5327585,-96.9209308,Xalapa de Enriquez,Veracruz,0954458478,bronze,150,CEDI-12
Supercito Chedraui,Chedraui,,19.1260099,-96.1215432,Boca del Rio,Veracruz,0984617692,bronze,150,CEDI-12
Supercito Chedraui,Chedraui,,19.1347692,-96.1254349,Boca del Rio,Veracruz,0855294360,gold,150,CEDI-12
Chedraui,Chedraui,,19.1392285,-96.1071652,Boca del Rio,Veracruz,0290599598,silver,150,CEDI-12
Super Selecto Chedraui,Chedraui,,19.1595213,-96.1191823,Veracruz,Veracruz,0718866288,silver,150,CEDI-12
Supercito Chedraui,Chedraui,,19.1753119,-96.1227307,Veracruz,Veracruz,0535457751,bronze,150,CEDI-12
Chedraui,Chedraui,,19.1667759,-96.2224942,Las Amapolas,Veracruz,0564986444,bronze,150,CEDI-12
Supercito Chedraui,Chedraui,,19.1929576,-96.1420945,Veracruz,Veracruz,0140996142,gold,150,CEDI-12
Supercito Chedraui,Chedraui,,19.2023482,-96.2039487,Los Torrentes,Veracruz,0006017101,gold,150,CEDI-12
Super Chedraui,Chedraui,,20.4463248,-97.3199644,Papantla de Olarte,Veracruz,0514804108,silver,150,CEDI-13
Chedraui,Chedraui,,20.5359654,-97.473063,Poza Rica de Hidalgo,Veracruz,0121636322,gold,150,CEDI-13
Chedraui,Chedraui,07:00-23:00,17.9943254,-94.5750596,Minatitlan,Veracruz,0013127710,silver,150,CEDI-03
Chedraui,Chedraui,,18.4521295,-95.2194016,San Andres Tuxtla,Veracruz,0874387054,bronze,150,CEDI-12
Chedraui,Chedraui,,21.135999,-86.7479626,Isla Mujeres,Quintana Roo,0347849904,silver,150,CEDI-06
Chedraui,Chedraui,,20.5712369,-100.3602177,Santiago de Queretaro,Queretaro,0459643680,bronze,150,CEDI-01
Chedraui,Chedraui,,22.229695,-97.8451062,Anahuac,Veracruz,0191612768,silver,150,CEDI-13
Selecto Chedraui,Chedraui,,21.9268575,-102.2953374,El Llano,Aguascalientes,0687122596,silver,150,CEDI-01
Chedraui,Chedraui,,18.987345,-98.2466684,El Capulo (La Quebradora),Puebla,0015675064,bronze,150,CEDI-04
Super Chedraui,Chedraui,,18.7742745,-95.7641632,Heroica Alvarado,Veracruz,0445496680,bronze,150,CEDI-12
Super Selecto Chedraui,Chedraui,,20.6910722,-100.4488808,El Nabo,Queretaro,0793437208,bronze,150,CEDI-01
Super Chedraui,Chedraui,,18.9623355,-97.9065124,Tepeaca,Puebla,0765366273,silver,150,CEDI-04
Super Selecto Chedraui,Chedraui,,20.6351004,-87.0681791,Playa del Carmen,Quintana Roo,0834932489,bronze,150,CEDI-06
Supercito Chedraui,Chedraui,,18.8949431,-96.936389,Cordoba,Veracruz,0578195495,silver,150,CEDI-12
Supercito Chedraui,Chedraui,,18.8733612,-96.9332533,Cordoba,Veracruz,0844079972,gold,150,CEDI-12
Supercito Chedraui,Chedraui,,18.8852185,-96.9368266,Cordoba,Veracruz,0637471437,bronze,150,CEDI-12
Supercito Chedraui,Chedraui,,19.5718624,-96.9226865,El Pueblito (Garbanzal),Veracruz,0494393039,gold,150,CEDI-12
Chedraui,Chedraui,,17.0251446,-96.7284979,Santa Cruz Xoxocotlan,Oaxaca,0249866971,silver,150,CEDI-12
Chedraui Villas del Sol,Chedraui,,20.670504,-87.1148467,Playa del Carmen,Quintana Roo,0355424763,silver,150,CEDI-06
Chedraui,Chedraui,,21.1125464,-101.6524784,Leon,Guanajuato,0176716248,bronze,150,CEDI-01
Supercito Chedraui,Chedraui,,19.1644018,-96.1269491,Veracruz,Veracruz,0436149716,silver,150,CEDI-12
Supercito Chedraui,Chedraui,,19.453428,-99.1612667,Cuauhtemoc,Mexico City,0585871058,gold,150,CEDI-04
Super Chedraui,Chedraui,,18.96615,-99.2324487,Fraccionamiento Lomas de Ahuatlan,Morelos,0206386627,gold,150,CEDI-04
Supercito Chedraui,Chedraui,Mo-Su 07:00-22:00,19.4387131,-98.931832,Santa Martha,Mexico,0878072932,silver,150,CEDI-04
Selecto Chedraui,Chedraui,,21.0213003,-89.579214,Merida,Yucatan,0053055019,silver,150,CEDI-06
Supercito Chedraui,Chedraui,,19.5126313,-96.8513608,Las Trancas,Veracruz,0284342251,silver,150,CEDI-12
Chedraui,Chedraui,,20.9427696,-89.575417,Kanasin,Yucatan,0705227979,silver,150,CEDI-06
