name,brand,opening_hours,lat,lon,city,state,customer_id,segment,geofence_radius_m,warehouse_code
Soriana,Soriana,,25.7955523,-100.5827832,Garcia,Nuevo Leon,0736659645,silver,150,CEDI-02
Soriana,Soriana,,19.3285481,-99.1536603,Coyoacan,Mexico City,0281741408,silver,150,CEDI-10
Soriana,Soriana,,32.4643524,-116.9315202,San Luis,Baja California,0751702946,silver,150,CEDI-04
Soriana,Soriana,,17.5269135,-99.4946742,Chilpancingo de los Bravos,Guerrero,0675318224,silver,150,CEDI-10
Soriana,Soriana,,19.6327327,-99.0335392,Santo Tomas Chiconautla,Mexico,0751412406,gold,150,CEDI-10
MEGA Soriana,Soriana,,17.543262,-99.5032656,Chilpancingo de los Bravos,Guerrero,0625066986,bronze,150,CEDI-10
Soriana,Soriana,,22.3960751,-97.932133,Altamira,Tamaulipas,0723824327,bronze,150,CEDI-13
Soriana,Soriana,,25.6554893,-100.1204547,Hector Caballero,Nuevo Leon,0808710054,bronze,150,CEDI-02
Soriana,Soriana,,18.2653434,-93.2198624,Comalcalco,Tabasco,0463042161,bronze,150,CEDI-09
Soriana,Soriana,,18.2742443,-93.2198741,Comalcalco,Tabasco,0224316287,gold,150,CEDI-09
Soriana,Soriana,,18.1764299,-93.0731691,Jalpa de Mendez,Tabasco,0824691114,gold,150,CEDI-09
Soriana Express,Soriana,,20.7476851,-105.2553013,San Clemente de Lima,Nayarit,0802530883,bronze,150,CEDI-11
Soriana,Soriana,,31.8500752,-116.6063045,Ensenada,Baja California,0436381955,gold,150,CEDI-04
Soriana,Soriana,,32.5004803,-116.8981463,Terrazas del Valle,Baja California,0634139184,silver,150,CEDI-04
Soriana,Soriana,,16.8511993,-99.8541149,Acapulco de Juarez,Guerrero,0315978113,gold,150,CEDI-10
Soriana,Soriana,,19.617961,-99.3066346,Nicolas Romero,Mexico,0862131955,silver,150,CEDI-10
Soriana,Soriana,,25.8924423,-100.2612026,Emiliano Zapata,Nuevo Leon,0081495008,silver,150,CEDI-02
Soriana,Soriana,,19.4020536,-98.9870217,Poligonos,Mexico,0602076780,silver,150,CEDI-10
Soriana,Soriana,,25.642896,-100.0892881,Juarez,Nuevo Leon,0001714196,gold,150,CEDI-02
MEGA Soriana,Soriana,,26.0716632,-98.3220235,Reynosa,Tamaulipas,0253981543,gold,150,CEDI-02
Soriana,Soriana,,19.6311299,-99.1192093,Coacalco,Mexico,0994865484,silver,150,CEDI-10
Soriana Híper,Soriana,,24.117409,-110.3361255,La Paz,Baja California Sur,0312408666,bronze,150,CEDI-12
Soriana Express,Soriana,Mo-Su 08:00-22:00,19.8837249,-103.5931089,Sayula,Jalisco,0478417679,gold,150,CEDI-11
Soriana,Soriana,,20.7489501,-105.3120565,Bucerias,Nayarit,0763816084,silver,150,CEDI-11
Soriana Mercado,Soriana,,20.3542742,-102.7818465,Ocotlan,Jalisco,0858788888,silver,150,CEDI-11
Soriana Express,Soriana,,19.6310272,-103.4211566,Zapotiltic,Jalisco,0966385347,silver,150,CEDI-11
Soriana Mercado,Soriana,,19.9724888,-102.2933667,Zamora,Michoacan,0432272232,gold,150,CEDI-07
Soriana Súper,Soriana,,20.6351334,-103.399341,Guadalajara,Jalisco,0899429357,silver,150,CEDI-11
Soriana,Soriana,,14.9866399,-92.1608359,Cacahoatan,Chiapas,0673148753,silver,150,CEDI-09
Soriana,Soriana,,25.5128356,-103.3952934,Torreon,Coahuila,0842797191,silver,150,CEDI-05
Soriana Híper,Soriana,,20.7158158,-103.321056,Zapopan,Jalisco,0067051749,bronze,150,CEDI-11
Soriana,Soriana,,22.0019836,-99.0083007,Ciudad Valles,San Luis Potosi,0525594352,gold,150,CEDI-13
Soriana Mercado,Soriana,,24.8492125,-99.5701429,Linares,Nuevo Leon,0905732404,silver,150,CEDI-02
Soriana,Soriana,Mo-Su 07:00-22:00,26.0880716,-98.3018987,Reynosa,Tamaulipas,0572770359,gold,150,CEDI-02
Soriana,Soriana,,19.6597968,-99.0813723,Alborada Jaltenco,Mexico,0472865556,gold,150,CEDI-10
Soriana,Soriana,,14.8916636,-92.2764016,Tapachula,Chiapas,0409689906,bronze,150,CEDI-09
Soriana,Soriana,,21.0926272,-89.2840494,Motul,Yucatan,0512745647,gold,150,CEDI-01
Soriana,Soriana,,20.5480213,-97.4499292,Poza Rica de Hidalgo,Veracruz,0722794535,gold,150,CEDI-13
Soriana,Soriana,,19.1924559,-96.1390677,Veracruz,Veracruz,0085533990,silver,150,CEDI-03
Soriana,Soriana,,18.451962,-95.2267482,San Andres Tuxtla,Veracruz,0171224790,bronze,150,CEDI-03
Soriana,Soriana,,20.495734,-97.4711915,Coatzintla,Veracruz,0601424715,gold,150,CEDI-13
Soriana,Soriana,,17.9397943,-94.9106489,Acayucan,Veracruz,0309274494,silver,150,CEDI-09
Soriana Mercado,Soriana,,19.2428035,-103.7369796,Colima,Colima,0530438365,bronze,150,CEDI-11
Soriana,Soriana,,26.3989069,-99.0291239,Ciudad Miguel Aleman,Tamaulipas,0967676849,bronze,150,CEDI-02
Soriana Híper,Soriana,,25.5334559,-103.4067948,Torreon,Coahuila,0405833775,bronze,150,CEDI-05
Soriana,Soriana,,29.0240025,-110.9462103,Hermosillo,Sonora,0875078377,bronze,150,CEDI-06
MEGA Soriana,Soriana,,29.0348971,-110.9380502,Hermosillo,Sonora,0430367619,gold,150,CEDI-06
Soriana Súper,Soriana,,18.6338882,-95.5230658,Lerdo de Tejada,Veracruz,0603893620,silver,150,CEDI-03
Soriana Súper,Soriana,,18.4236978,-95.1203563,Catemaco,Veracruz,0289835917,bronze,150,CEDI-03
Soriana Súper,Soriana,,18.9910103,-97.4471218,Ciudad Serdan,Puebla,0351558361,bronze,150,CEDI-03
Soriana Súper,Soriana,,32.6389979,-115.3844775,Islas Agrarias Grupo A,Baja California,0316917003,silver,150,CEDI-04
Soriana Súper,Soriana,,20.9450856,-89.6304379,Merida,Yucatan,0533806984,silver,150,CEDI-01
Soriana Híper,Soriana,,20.9722842,-89.6643619,Merida,Yucatan,0146435553,bronze,150,CEDI-01
Soriana Súper,Soriana,,19.934047,-96.8501007,Misantla,Veracruz,0931985100,gold,150,CEDI-03
Soriana Híper,Soriana,,21.0295562,-89.6233353,Merida,Yucatan,0799345411,silver,150,CEDI-01
Soriana Súper,Soriana,,20.6759857,-103.3976263,Guadalajara,Jalisco,0649860189,silver,150,CEDI-11
Soriana Express,Soriana,,19.3384573,-90.7271102,Champoton,Campeche,0544679567,gold,150,CEDI-01
Soriana Híper,Soriana,Mo-Su 07:00-18:00,15.7708647,-96.1409627,Crucecita,Oaxaca,0438623283,gold,150,CEDI-09
MEGA Soriana,Soriana,,19.4555986,-99.1372254,Cuauhtemoc,Mexico City,0996367161,bronze,150,CEDI-10
MEGA Soriana,Soriana,,19.3438858,-99.0283609,Iztapalapa,Mexico City,0062608153,gold,150,CEDI-10
Soriana Híper,Soriana,24/7,20.7068698,-105.2723471,Las Jarretaderas,Nayarit,0760476761,bronze,150,CEDI-11
Soriana Híper,Soriana,,23.2371997,-106.4208897,Mazatlan,Sinaloa,0079112239,gold,150,CEDI-05
Soriana Híper,Soriana,,19.503848,-99.2044355,Vista Hermosa,Mexico,0864957673,bronze,150,CEDI-10
MEGA Soriana,Soriana,,27.8790334,-101.5154513,Melchor Muzquiz,Coahuila,0267314928,silver,150,CEDI-02
MEGA Soriana,Soriana,,28.6387139,-106.079212,Chihuahua,Chihuahua,0727316749,bronze,150,CEDI-08
Soriana Híper,Soriana,,24.1250654,-110.3133258,La Paz,Baja California Sur,0257565591,bronze,150,CEDI-12
Soriana Súper,Soriana,,19.2719954,-99.471818,Ocoyoacac,Morelos,0549873204,silver,150,CEDI-10
Soriana Súper,Soriana,,20.9939878,-89.6522443,Merida,Yucatan,0566871808,silver,150,CEDI-01
MEGA Soriana,Soriana,,31.5974157,-106.3077328,San Elizario,Texas,0445134062,silver,150,CEDI-08
Soriana Híper,Soriana,Mo-Su 10:00-22:00,20.9909026,-89.6623718,Caucel,Yucatan,0547649228,silver,150,CEDI-01
Chedraui,Chedraui,,19.3039413,-99.1184067,Xochimilco,Mexico City,0553963440,bronze,150,CEDI-10
Chedraui,Chedraui,,21.153574,-86.8412431,Cancun,Quintana Roo,0804622913,gold,150,CEDI-01
Chedraui,Chedraui,,18.1396087,-94.4653294,Coatzacoalcos,Veracruz,0024406332,silver,150,CEDI-09
Chedraui,Chedraui,,18.1474435,-94.4348042,Coatzacoalcos,Veracruz,0957353406,bronze,150,CEDI-09
Chedraui,Chedraui,,19.0704537,-98.2058176,Puebla,Puebla,0294467034,gold,150,CEDI-10
Chedraui,Chedraui,,18.6423821,-91.8213365,Ciudad del Carmen,Campeche,0661666984,silver,150,CEDI-09
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.0783866,-96.7086453,Oaxaca de Juarez,Oaxaca,0962037110,gold,150,CEDI-03
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.5277841,-96.9340971,Xalapa de Enriquez,Veracruz,0606794252,gold,150,CEDI-03
Chedraui,Chedraui,,19.5285624,-96.9218898,Xalapa de Enriquez,Veracruz,0535464873,silver,150,CEDI-03
Chedraui,Chedraui,,19.5381487,-96.9066077,Xalapa de Enriquez,Veracruz,0790979526,bronze,150,CEDI-03
Chedraui,Chedraui,,16.7502858,-93.0929412,Tuxtla Gutierrez,Chiapas,0248007778,bronze,150,CEDI-09
Chedraui,Chedraui,,18.9209607,-99.1977917,Loma Bonita,Morelos,0107376926,bronze,150,CEDI-10
Chedraui,Chedraui,"Mo-Su,PH 07:00-22:00",20.211595,-87.4496381,Tulum,Quintana Roo,0226419240,silver,150,CEDI-01
Chedraui,Chedraui,,21.1580146,-86.8260217,Cancun,Quintana Roo,0281583237,bronze,150,CEDI-01
Chedraui,Chedraui,,19.5293699,-99.1573554,Tlalnepantla,Mexico,0602652171,bronze,150,CEDI-10
Chedraui,Chedraui,,20.5482897,-97.4512231,Poza Rica de Hidalgo,Veracruz,0532368637,bronze,150,CEDI-13
Chedraui,Chedraui,,18.0918292,-96.1309293,Tuxtepec,Oaxaca,0427917940,gold,150,CEDI-03
Chedraui,Chedraui,,19.2586396,-99.6283644,San Jorge Pueblo Nuevo,Mexico,0885870285,bronze,150,CEDI-10
Chedraui,Chedraui,Mo-Su 07:00-24:00,15.8626046,-97.0673158,Puerto Escondido,Oaxaca,0389026090,silver,150,CEDI-03
Chedraui,Chedraui,"Mo-Su,PH 07:00-23:00",20.625147,-87.0845022,Playa del Carmen,Quintana Roo,0217318395,silver,150,CEDI-01
Chedraui,Chedraui,,24.01166,-104.6609602,Victoria de Durango,Durango,0768499424,bronze,150,CEDI-05
Chedraui,Chedraui,,20.6169069,-100.4086535,Sergio Villasenor,Queretaro,0233173829,bronze,150,CEDI-07
Chedraui,Chedraui,,18.1068747,-95.8792993,Estacion Dobladero,Veracruz,0152454504,bronze,150,CEDI-03
Chedraui,Chedraui,,19.4691563,-99.1147041,Gustavo A. Madero,Mexico City,0654285539,bronze,150,CEDI-10
Chedraui,Chedraui,,21.4849424,-104.8759082,Tepic,Nayarit,0402175105,bronze,150,CEDI-11
Chedraui,Chedraui,,17.9558311,-94.9204146,Acayucan,Veracruz,0219832419,bronze,150,CEDI-09
Super Chedraui,Chedraui,,18.0766706,-94.4079459,Villa Nanchital,Veracruz,0561578926,silver,150,CEDI-09
Chedraui,Chedraui,,19.6792459,-101.2164442,Morelos,Michoacan,0681701793,silver,150,CEDI-07
Chedraui,Chedraui,,19.0494321,-98.1704878,Puebla,Puebla,0284712459,silver,150,CEDI-10
Chedraui,Chedraui,,21.993248,-99.021231,Ciudad Valles,San Luis Potosi,0387430712,bronze,150,CEDI-13
Chedraui,Chedraui,,19.48248,-99.0358475,Colonia Gustavo Baz Prada,Mexico,0073186073,bronze,150,CEDI-10
Chedraui,Chedraui,,19.8072298,-97.3662678,Teziutlan,Puebla,0243762581,silver,150,CEDI-03
Chedraui,Chedraui,,19.3101737,-99.6359662,Toluca,Mexico,0087376991,gold,150,CEDI-10
Super Chedraui,Chedraui,,21.2870434,-89.6630928,Progreso de Castro,Yucatan,0364330660,silver,150,CEDI-01
Chedraui,Chedraui,,21.0050543,-89.6895444,Caucel,Yucatan,0178128250,gold,150,CEDI-01
Chedraui,Chedraui,,23.0965441,-109.708326,San Jose del Cabo,Baja California Sur,0476797143,gold,150,CEDI-12
Chedraui,Chedraui,,19.5478602,-96.9333317,Xalapa de Enriquez,Veracruz,0224051512,gold,150,CEDI-03
Chedraui,Chedraui,,24.0981428,-110.3276081,La Paz,Baja California Sur,0005377809,gold,150,CEDI-12
Chedraui,Chedraui,Mo-Su 07:00-23:00,20.9600393,-89.6405156,Merida,Yucatan,0728502451,bronze,150,CEDI-01
Super Chedraui,Chedraui,,17.5486655,-98.5740383,Tlapa de Comonfort,Guerrero,0961530892,silver,150,CEDI-10
Chedraui,Chedraui,,19.5374083,-96.9207854,Xalapa de Enriquez,Veracruz,0433382190,silver,150,CEDI-03
Chedraui,Chedraui,,14.8944379,-92.276085,Tapachula,Chiapas,0119426049,bronze,150,CEDI-09
Chedraui,Chedraui,,20.650691,-105.2418194,Puerto Vallarta,Jalisco,0072427109,gold,150,CEDI-11
Chedraui,Chedraui,,21.1651663,-86.8434506,Cancun,Quintana Roo,0432758888,silver,150,CEDI-01
Chedraui,Chedraui,,21.1490671,-86.873348,Cancun,Quintana Roo,0994428497,silver,150,CEDI-01
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.0787845,-96.7418639,Oaxaca de Juarez,Oaxaca,0087175388,bronze,150,CEDI-03
Chedraui,Chedraui,07:00-23:00,18.4516231,-96.3531775,Rancho Grande,Oaxaca,0915898985,silver,150,CEDI-03
Chedraui,Chedraui,,19.6083837,-99.177642,Buenavista,Mexico,0242858082,bronze,150,CEDI-10
Chedraui,Chedraui,,19.0057747,-98.2669962,Tlazcalancingo,Puebla,0174487539,bronze,150,CEDI-10
Chedraui,Chedraui,,19.5627358,-96.9037329,Xalapa de Enriquez,Veracruz,0108661430,bronze,150,CEDI-03
Chedraui,Chedraui,,20.7355557,-103.3500196,Zapopan,Jalisco,0155739663,silver,150,CEDI-11
Super Che,Chedraui,Mo-Su 09:00-10:00,20.3994169,-89.5376698,Ticul,Yucatan,0194230737,silver,150,CEDI-01
Chedraui,Chedraui,,19.3590788,-99.063209,Iztapalapa,Mexico City,0239618595,bronze,150,CEDI-10
Chedraui,Chedraui,,17.9751294,-92.9632333,Villahermosa,Tabasco,0176780557,silver,150,CEDI-09
Chedraui,Chedraui,,20.5095454,-87.2249206,Playa del Carmen,Quintana Roo,0853806808,silver,150,CEDI-01
Super Chedraui,Chedraui,,17.9877402,-92.9149467,Villahermosa,Tabasco,0980096281,gold,150,CEDI-09
Chedraui,Chedraui,Mo-Su 07:00-23:00,17.9980423,-92.9216952,Villahermosa,Tabasco,0390649046,silver,150,CEDI-09
Chedraui,Chedraui,,18.5206612,-88.3209624,Chetumal,Quintana Roo,0759252742,bronze,150,CEDI-01
Chedraui,Chedraui,,24.1428894,-110.3310278,La Paz,Baja California Sur,0713665827,bronze,150,CEDI-12
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.7096767,-101.1903935,Morelia,Michoacan,0431376459,bronze,150,CEDI-07
Chedraui,Chedraui,,20.0700873,-97.0648454,Martinez de la Torre,Veracruz,0732900279,silver,150,CEDI-03
Chedraui,Chedraui,,19.15993,-96.1333718,Veracruz,Veracruz,0233486035,silver,150,CEDI-03
Chedraui,Chedraui,,19.1906283,-96.1347212,Veracruz,Veracruz,0409258160,silver,150,CEDI-03
Chedraui,Chedraui,,19.3360235,-99.1584272,Coyoacan,Mexico City,0229813120,silver,150,CEDI-10
Chedraui,Chedraui,,18.463918,-97.3865746,Tehuacan,Puebla,0981952322,silver,150,CEDI-03
Super Che,Chedraui,"Mo-Su,PH 07:00-21:30",19.2040938,-100.1254622,Colonia Rincon Villa del Valle,Mexico,0251831076,silver,150,CEDI-10
Chedraui,Chedraui,,19.60369,-99.0127504,Colonia el Salado,Mexico,0651655731,gold,150,CEDI-10
Chedraui,Chedraui,,20.6823827,-103.433925,Guadalajara,Jalisco,0898740502,silver,150,CEDI-11
Chedraui,Chedraui,,17.9948013,-92.9442408,Villahermosa,Tabasco,0361519561,silver,150,CEDI-09
Chedraui,Chedraui,,24.0207226,-104.6463989,Victoria de Durango,Durango,0372190680,bronze,150,CEDI-05
Chedraui,Chedraui,,19.1757967,-96.1893534,Las Amapolas,Veracruz,0711889411,bronze,150,CEDI-03
Chedraui,Chedraui,,24.0463752,-104.6225793,Victoria de Durango,Durango,0333096775,bronze,150,CEDI-05
Chedraui,Chedraui,,18.1380624,-94.4999785,Centro de Readaptacion Social,Veracruz,0341162056,bronze,150,CEDI-09
Chedraui,Chedraui,,19.8489907,-90.4953698,Campeche,Campeche,0407168081,bronze,150,CEDI-01
Chedraui,Chedraui,,19.1704555,-96.1560725,Veracruz,Veracruz,0443629534,bronze,150,CEDI-03
Chedraui,Chedraui,,27.4844093,-99.5032731,Nuevo Laredo,Tamaulipas,0519990062,gold,150,CEDI-02
Chedraui,Chedraui,,19.1468678,-96.9674333,Huatusco de Chicuellar,Veracruz,0577606379,gold,150,CEDI-03
Chedraui,Chedraui,Mo-Su 07:00-22:00,18.8137518,-97.1686995,Ciudad Mendoza,Veracruz,0581134791,silver,150,CEDI-03
Chedraui,Chedraui,,23.0439138,-109.7077217,San Jose del Cabo,Baja California Sur,0713761864,silver,150,CEDI-12
Chedraui,Chedraui,Mo-Su 07:00-23:00,18.8896379,-96.9475647,Cordoba,Veracruz,0394208544,silver,150,CEDI-03
Chedraui,Chedraui,,18.893941,-96.9288657,Cordoba,Veracruz,0589665714,bronze,150,CEDI-03
Chedraui,Chedraui,,18.8371764,-99.2248126,Temixco,Morelos,0831670710,silver,150,CEDI-10
Chedraui,Chedraui,,20.0569746,-98.7769435,La Colonia,Hidalgo,0858915292,silver,150,CEDI-10
Chedraui,Chedraui,07:00-23:00,20.8466401,-86.8768856,Alfredo V. Bonfil,Quintana Roo,0675674443,silver,150,CEDI-01
Chedraui,Chedraui,,20.7132016,-105.2736958,Las Jarretaderas,Nayarit,0391133709,bronze,150,CEDI-11
Chedraui,Chedraui,,21.8551641,-102.293881,Aguascalientes,Aguascalientes,0463688077,silver,150,CEDI-07
Chedraui,Chedraui,,19.4006609,-98.9871739,Poligonos,Mexico,0195593559,silver,150,CEDI-10
Chedraui,Chedraui,,19.2086581,-96.2238751,Fraccionamiento Costa Dorada,Veracruz,0125654559,silver,150,CEDI-03
Chedraui,Chedraui,,19.4354047,-99.1101297,Venustiano Carranza,Mexico City,0646083803,bronze,150,CEDI-10
Súper Chedraui,Chedraui,,14.682002,-92.1484128,Ciudad Hidalgo,Chiapas,0470140965,silver,150,CEDI-09
Chedraui,Chedraui,,18.2674058,-93.2183146,Comalcalco,Tabasco,0292410707,gold,150,CEDI-09
Chedraui,Chedraui,,25.83627,-97.4994835,Heroica Matamoros,Tamaulipas,0528711492,silver,150,CEDI-02
Chedraui,Chedraui,,18.8327842,-99.1879009,Emiliano Zapata,Morelos,0573820579,silver,150,CEDI-10
Chedraui,Chedraui,,16.7477885,-93.0748418,Tuxtla Gutierrez,Chiapas,0921203148,gold,150,CEDI-09
Chedraui,Chedraui,,17.472336,-91.4255803,Tenosique de Pino Suarez,Tabasco,0646831464,silver,150,CEDI-09
Chedraui,Chedraui,,19.3166603,-98.2000858,Tlaxcala de Xicohtencatl,Tlaxcala,0815651992,gold,150,CEDI-10
Chedraui,Chedraui,Mo-Su 07:00-23:00,19.1570252,-96.1739978,Las Amapolas,Veracruz,0308300574,silver,150,CEDI-03
Chedraui,Chedraui,,22.183323,-100.9522621,Soledad Diez Gutierrez,San Luis Potosi,0730917425,silver,150,CEDI-07
Chedraui,Chedraui,,23.1872667,-102.8795116,Fresnillo,Zacatecas,0251680057,silver,150,CEDI-05
Chedraui,Chedraui,,19.6448943,-99.1084113,Coacalco,Mexico,0946121291,bronze,150,CEDI-10
Chedraui,Chedraui,,20.9510781,-97.4201091,Tuxpan de Rodriguez Cano,Veracruz,0176544067,bronze,150,CEDI-13
Chedraui,Chedraui,,19.36028,-99.2930976,Cuajimalpa,Mexico City,0475252323,bronze,150,CEDI-10
Chedraui Selecto,Chedraui,Mo-Su 08:00-22:00,16.7712649,-99.7744674,10 de Abril,Guerrero,0321792013,bronze,150,CEDI-10
Chedraui,Chedraui,"Mo-Su,PH 07:00-20:00+",19.4912188,-99.0668914,Gustavo A. Madero,Mexico City,0533634356,bronze,150,CEDI-10
Chedraui,Chedraui,,19.776633,-98.5807851,Ciudad Sahagun,Hidalgo,0159308822,silver,150,CEDI-10
Chedraui,Chedraui,,20.5208788,-97.4507886,Poza Rica de Hidalgo,Veracruz,0057003722,silver,150,CEDI-13
Supercito Chedraui,Chedraui,,18.9003851,-96.9986628,Fortin de las Flores,Veracruz,0329591266,silver,150,CEDI-03
Super Chedraui,Chedraui,,19.1903752,-99.4645507,Capulhuac,Morelos,0428850560,silver,150,CEDI-10
Chedraui,Chedraui,,19.5495519,-96.9481624,Guadalupe Victoria,Veracruz,0506401556,silver,150,CEDI-03
Chedraui,Chedraui,,19.5209892,-96.8840783,Lomas Verdes,Veracruz,0546977524,silver,150,CEDI-03
Chedraui,Chedraui,,19.4487601,-96.9630976,Coatepec,Veracruz,0817431069,silver,150,CEDI-03
Chedraui,Chedraui,,18.8477027,-97.0923533,Orizaba,Veracruz,0979979007,silver,150,CEDI-03
Chedraui,Chedraui,,20.5182934,-100.7956661,Celaya,Guanajuato,0954680806,gold,150,CEDI-07
Chedraui,Chedraui,,19.334669,-99.19823,Magdalena Contreras,Mexico City,0835598500,gold,150,CEDI-10
Super Chedraui,Chedraui,,18.3637684,-95.7942792,Cosamaloapan de Carpio,Veracruz,0948532918,bronze,150,CEDI-03
Super Che,Chedraui,,17.9605709,-94.7122869,Coacotla,Veracruz,0200671111,silver,150,CEDI-09
Chedraui,Chedraui,,19.1750876,-96.1352816,Veracruz,Veracruz,0664086522,gold,150,CEDI-03
Supercito Chedraui,Chedraui,,19.502532,-96.8780665,Colonia Santa Barbara,Veracruz,0121248608,bronze,150,CEDI-03
Supercito Chedraui,Chedraui,,19.5327585,-96.9209308,Xalapa de Enriquez,Veracruz,0109886842,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,19.1260099,-96.1215432,Boca del Rio,Veracruz,0675531650,bronze,150,CEDI-03
Supercito Chedraui,Chedraui,,19.1347692,-96.1254349,Boca del Rio,Veracruz,0934286623,bronze,150,CEDI-03
Chedraui,Chedraui,,19.1392285,-96.1071652,Boca del Rio,Veracruz,0892447786,silver,150,CEDI-03
Super Selecto Chedraui,Chedraui,,19.1595213,-96.1191823,Veracruz,Veracruz,0349404868,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,19.1753119,-96.1227307,Veracruz,Veracruz,0032972521,silver,150,CEDI-03
Chedraui,Chedraui,,19.1667759,-96.2224942,Las Amapolas,Veracruz,0728424853,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,19.1929576,-96.1420945,Veracruz,Veracruz,0292848348,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,19.2023482,-96.2039487,Los Torrentes,Veracruz,0221102127,silver,150,CEDI-03
Super Chedraui,Chedraui,,20.4463248,-97.3199644,Papantla de Olarte,Veracruz,0166603554,bronze,150,CEDI-13
Chedraui,Chedraui,,20.5359654,-97.473063,Poza Rica de Hidalgo,Veracruz,0152014895,silver,150,CEDI-13
Chedraui,Chedraui,07:00-23:00,17.9943254,-94.5750596,Minatitlan,Veracruz,0078945220,silver,150,CEDI-09
Chedraui,Chedraui,,18.4521295,-95.2194016,San Andres Tuxtla,Veracruz,0135593406,silver,150,CEDI-03
Chedraui,Chedraui,,21.135999,-86.7479626,Isla Mujeres,Quintana Roo,0267188624,gold,150,CEDI-01
Chedraui,Chedraui,,20.5712369,-100.3602177,Santiago de Queretaro,Queretaro,0642243919,silver,150,CEDI-07
Chedraui,Chedraui,,22.229695,-97.8451062,Anahuac,Veracruz,0752989776,bronze,150,CEDI-13
Selecto Chedraui,Chedraui,,21.9268575,-102.2953374,El Llano,Aguascalientes,0661065420,gold,150,CEDI-07
Chedraui,Chedraui,,18.987345,-98.2466684,El Capulo (La Quebradora),Puebla,0875248664,silver,150,CEDI-10
Super Chedraui,Chedraui,,18.7742745,-95.7641632,Heroica Alvarado,Veracruz,0204886596,bronze,150,CEDI-03
Super Selecto Chedraui,Chedraui,,20.6910722,-100.4488808,El Nabo,Queretaro,0133571507,gold,150,CEDI-07
Super Chedraui,Chedraui,,18.9623355,-97.9065124,Tepeaca,Puebla,0482138197,silver,150,CEDI-10
Super Selecto Chedraui,Chedraui,,20.6351004,-87.0681791,Playa del Carmen,Quintana Roo,0279023325,gold,150,CEDI-01
Supercito Chedraui,Chedraui,,18.8949431,-96.936389,Cordoba,Veracruz,0025453449,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,18.8733612,-96.9332533,Cordoba,Veracruz,0240606303,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,18.8852185,-96.9368266,Cordoba,Veracruz,0657777395,bronze,150,CEDI-03
Supercito Chedraui,Chedraui,,19.5718624,-96.9226865,El Pueblito (Garbanzal),Veracruz,0013097536,silver,150,CEDI-03
Chedraui,Chedraui,,17.0251446,-96.7284979,Santa Cruz Xoxocotlan,Oaxaca,0557827371,silver,150,CEDI-03
Chedraui Villas del Sol,Chedraui,,20.670504,-87.1148467,Playa del Carmen,Quintana Roo,0482389581,silver,150,CEDI-01
Chedraui,Chedraui,,21.1125464,-101.6524784,Leon,Guanajuato,0369265464,bronze,150,CEDI-07
Supercito Chedraui,Chedraui,,19.1644018,-96.1269491,Veracruz,Veracruz,0923453025,silver,150,CEDI-03
Supercito Chedraui,Chedraui,,19.453428,-99.1612667,Cuauhtemoc,Mexico City,0881380946,silver,150,CEDI-10
Super Chedraui,Chedraui,,18.96615,-99.2324487,Fraccionamiento Lomas de Ahuatlan,Morelos,0043104671,silver,150,CEDI-10
Supercito Chedraui,Chedraui,Mo-Su 07:00-22:00,19.4387131,-98.931832,Santa Martha,Mexico,0017592228,bronze,150,CEDI-10
Selecto Chedraui,Chedraui,,21.0213003,-89.579214,Merida,Yucatan,0889511992,bronze,150,CEDI-01
Supercito Chedraui,Chedraui,,19.5126313,-96.8513608,Las Trancas,Veracruz,0322276911,bronze,150,CEDI-03
Chedraui,Chedraui,,20.9427696,-89.575417,Kanasin,Yucatan,0259742120,bronze,150,CEDI-01
